text,pos,total,pos_unique
заплатах твоего тулупа дышит ползает,"['NOUN', 'DET', 'NOUN', 'VERB', 'VERB']",5,3
радости боя полны лезут воздух,"['NOUN', 'NOUN', 'ADJ', 'VERB', 'NOUN']",5,3
охотничьи псы преломленные сразу,"['ADJ', 'NOUN', 'VERB', 'ADV']",4,4
пяти измерениях,"['NUM', 'NOUN']",2,2
угломига,['NOUN'],1,1
это,['PRON'],1,1
счетоводная книга,"['ADJ', 'NOUN']",2,2
живых загробного света,"['ADJ', 'ADJ', 'NOUN']",3,2
это точно окорок,"['PRON', 'ADV', 'NOUN']",3,3
теплый вкусный вашего рта,"['ADJ', 'ADJ', 'DET', 'NOUN']",4,3
встал изумленный сегодняшнего рока рок,"['VERB', 'VERB', 'ADJ', 'NOUN', 'NOUN']",5,3
извинилась столетий верста,"['VERB', 'NOUN', 'NOUN']",3,2
теплыми нежными одеялами,"['ADJ', 'ADJ', 'NOUN']",3,2
протянулись жирные черные грязи,"['VERB', 'ADJ', 'ADJ', 'NOUN']",4,3
шагали трехгодовалые,"['VERB', 'ADJ']",2,2
шагами смерть крестя,"['NOUN', 'NOUN', 'VERB']",3,2
трупы морей вытесаны храмы,"['NOUN', 'NOUN', 'VERB', 'NOUN']",4,2
рукой рабочих посадов,"['NOUN', 'ADJ', 'NOUN']",3,2
столбы доски речных берегов,"['NOUN', 'NOUN', 'ADJ', 'NOUN']",4,2
львов поворачивающих шар земной,"['NOUN', 'VERB', 'NOUN', 'ADJ']",4,3
трупы лесов далеких столетий,"['NOUN', 'NOUN', 'ADJ', 'NOUN']",4,2
ели сопя паровозы,"['NOUN', 'VERB', 'NOUN']",3,2
резво конюшни свои столе оставляя,"['ADV', 'NOUN', 'DET', 'NOUN', 'VERB']",5,4
грубо тонко люди,"['ADV', 'ADV', 'NOUN']",3,2
черною сажей дышали,"['ADJ', 'NOUN', 'VERB']",3,3
трупы лугов перчатке коровы,"['NOUN', 'NOUN', 'NOUN', 'NOUN']",4,1
перчатке парче,"['NOUN', 'NOUN']",2,1
круторогих мычащих дрог похоронных,"['ADJ', 'VERB', 'NOUN', 'ADJ']",4,3
дрог машущих грязным хвостом,"['ADV', 'VERB', 'ADJ', 'NOUN']",4,4
лучшего друга любовно,"['ADJ', 'NOUN', 'ADV']",3,3
люди глазами ласкали,"['NOUN', 'NOUN', 'VERB']",3,2
клок сена черных,"['NOUN', 'NOUN', 'ADJ']",3,2
жующих губах коровы,"['VERB', 'NOUN', 'NOUN']",3,2
открытым лицом воскового покойника сена,"['ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN']",5,2
труп вёсен лет,"['NOUN', 'NUM', 'NOUN']",3,2
парче зерна запрятан,"['NOUN', 'NOUN', 'VERB']",3,2
белой муке зерне,"['ADJ', 'NOUN', 'NOUN']",3,2
золотучем пиво,"['ADJ', 'NOUN']",2,2
знайте это,"['VERB', 'PRON']",2,2
белыми машут сорочками черные кони,"['ADJ', 'VERB', 'NOUN', 'ADJ', 'NOUN']",5,3
похороны трупа красного солнца,"['NOUN', 'NOUN', 'ADJ', 'NOUN']",4,2
это окороке ветчине,"['PRON', 'NOUN', 'NOUN']",3,2
вылез владимир красное солнышко,"['VERB', 'NOUN', 'ADJ', 'NOUN']",4,3
грохотом едет телега,"['NOUN', 'VERB', 'NOUN']",3,2
доверху полна мясными кровавыми цветами,"['ADV', 'ADJ', 'ADJ', 'ADJ', 'NOUN']",5,3
ноздрей бога красивого,"['NOUN', 'NOUN', 'ADJ']",3,2
цветками коров овец многолепестковыми,"['NOUN', 'NOUN', 'NOUN', 'ADJ']",4,2
знайте это второй труп великого солнца,"['VERB', 'PRON', 'ADJ', 'NOUN', 'ADJ', 'NOUN']",6,4
похороненный устами коров,"['VERB', 'NOUN', 'NOUN']",3,2
бродили лугу зеленому,"['VERB', 'NOUN', 'ADJ']",3,3
второй ножом мясника,"['ADJ', 'NOUN', 'NOUN']",3,2
полоснул поезд крыма,"['VERB', 'NOUN', 'NOUN']",3,2
север нем зеркалом стены едете,"['NOUN', 'PRON', 'NOUN', 'NOUN', 'VERB']",5,3
горлу коровы …,"['NOUN', 'NOUN']",2,1
ребенок пьет молоко девушки,"['NOUN', 'VERB', 'NOUN', 'NOUN']",4,2
няни телицы,"['NOUN', 'NOUN']",2,1
пьет лишь белый тоуп солнца,"['VERB', 'PART', 'ADJ', 'NOUN', 'NOUN']",5,4
руне мертвых коз,"['NOUN', 'ADJ', 'NOUN']",3,2
пышнорунной могиле бобра,"['ADJ', 'NOUN', 'ADV']",3,3
гуляете бабочек ткани искусной,"['VERB', 'NOUN', 'NOUN', 'ADJ']",4,3
знаете смерти тлена,"['VERB', 'NOUN', 'NOUN']",3,2
гуляете оболочке солнечной тлени,"['VERB', 'NOUN', 'ADJ', 'NOUN']",4,3
погребальная колесница трупа великого солнца,"['ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN']",5,2
умерло солнце выросли травы,"['VERB', 'NOUN', 'VERB', 'NOUN']",4,2
умерли травы выросли козы,"['VERB', 'NOUN', 'VERB', 'NOUN']",4,2
умерли козы выросли шубы,"['VERB', 'NOUN', 'VERB', 'NOUN']",4,2
сладкие вишни,"['ADJ', 'NOUN']",2,2
послезавтра года,"['ADV', 'NOUN']",2,2
сладко труп солнца,"['ADJ', 'NOUN', 'NOUN']",3,2
спички труп солнца древес,"['NOUN', 'NOUN', 'NOUN']",3,1
похороны последнему разряду,"['NOUN', 'ADJ', 'NOUN']",3,2
ветер солнечных смертей гонимых роком,"['NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN']",5,3
духовенством попом мира,"['NOUN', 'NOUN', 'NOUN']",3,1
едете столом зеркалом окна …,"['VERB', 'NOUN', 'NOUN', 'NOUN']",4,2
умер скажут,"['VERB', 'VERB']",2,1
морю трупов солнца,"['NOUN', 'NOUN', 'NOUN']",3,1
воле погребальных дрог,"['NOUN', 'ADJ', 'NOUN']",3,2
человеке проехал человек,"['NOUN', 'VERB', 'NOUN']",3,2
моря часть стала снова,"['NOUN', 'NOUN', 'VERB', 'ADV']",4,3
солнцем снова материк пауком заснован,"['NOUN', 'ADV', 'NOUN', 'NOUN', 'VERB']",5,3
подводи судно,"['VERB', 'NOUN']",2,2
стукают мордой тупой разноперые рыбы,"['VERB', 'NOUN', 'ADJ', 'ADJ', 'NOUN']",5,3
общей породы,"['ADJ', 'NOUN']",2,2
гроб солнца тканью явленный,"['NOUN', 'NOUN', 'NOUN', 'ADJ']",4,2
белой парчой обмана,"['ADJ', 'NOUN', 'NOUN']",3,2
труп солнца резвый ребенок,"['NOUN', 'NOUN', 'ADJ', 'NOUN']",4,2
отовсюду зовет резче,"['ADV', 'VERB', 'ADV']",3,2
смеется хорошеньким личиком,"['VERB', 'ADJ', 'NOUN']",3,3
кривой глаз думать,"['ADJ', 'NOUN', 'VERB']",3,3
человек которого слова прожить труп,"['NOUN', 'PRON', 'NOUN', 'VERB', 'NOUN']",5,3
которому вольно влиять письменном столе,"['PRON', 'ADV', 'VERB', 'ADJ', 'NOUN']",5,5
проливать чернила,"['VERB', 'NOUN']",2,2
… на умные числа мысль,"['ADP', 'ADJ', 'NOUN', 'NOUN']",4,3
баловень мира матери труп солнца,"['NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",5,1
колесницу похорон солнца,"['NOUN', 'NOUN', 'NOUN']",3,1
покрытую тысячью покрывал,"['VERB', 'NOUN', 'VERB']",3,2
чудовищно - прекрасных зверей,"['ADJ', 'ADJ', 'NOUN']",3,2
приближали ноздрям чудовища,"['VERB', 'NOUN', 'NOUN']",3,2
нюхает та земля которой живу,"['VERB', 'DET', 'NOUN', 'PRON', 'VERB']",5,4
говори время рок труп солнца,"['VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",5,2
пока озвучие людской сажи,"['SCONJ', 'NOUN', 'ADJ', 'NOUN']",4,3
летела черной букой паровозная сажа,"['VERB', 'ADJ', 'NOUN', 'ADJ', 'NOUN']",5,3
украденный труп солнца продаже,"['VERB', 'NOUN', 'NOUN', 'NOUN']",4,2
труп солнца труп солнца кричит земной шар-мальчик,"['NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN']",7,3
гробов продажа,"['NOUN', 'NOUN']",2,1
запахом свежей краски печатной,"['NOUN', 'ADJ', 'NOUN', 'ADJ']",4,2
