text,pos,total,pos_unique
власьева вертлявого моего,"['NOUN', 'ADJ', 'DET']",3,3
неголь сладко - нежной сказки,"['NOUN', 'ADJ', 'ADJ', 'NOUN']",4,2
мленник дивных девьих ног,"['NOUN', 'ADJ', 'ADJ', 'NOUN']",4,2
сетях златой повязки,"['NOUN', 'ADJ', 'NOUN']",3,2
зоры - позоры рыды - навзрыды,"['NOUN', 'NOUN', 'NOUN', 'NOUN']",4,1
чья головка русеет,"['DET', 'NOUN', 'VERB']",3,3
чей одуванчик развеет,"['DET', 'NOUN', 'VERB']",3,3
это горек миг,"['PRON', 'ADJ', 'NOUN']",3,3
избыть беды,"['VERB', 'NOUN']",2,2
мамо душу растоптала,"['ADP', 'NOUN', 'VERB']",3,3
отчим телом раздражен,"['NOUN', 'NOUN', 'VERB']",3,2
души воссоздала,"['NOUN', 'VERB']",2,2
вошла обычай жен,"['VERB', 'NOUN', 'NOUN']",3,2
рыды - навзрыды зоры - позоры,"['NOUN', 'NOUN', 'NOUN', 'NOUN']",4,1
чья головка русеет,"['DET', 'NOUN', 'VERB']",3,3
чей одуванчик развеет,"['DET', 'NOUN', 'VERB']",3,3
болонью явлений,"['NOUN', 'NOUN']",2,1
узывен тихий глас,"['VERB', 'ADJ', 'NOUN']",3,3
молода явленней,"['ADJ', 'ADJ']",2,1
чей свет погас,"['DET', 'NOUN', 'VERB']",3,3
чайка доли иной,"['NOUN', 'NOUN', 'ADJ']",3,2
зыблет купавой думой,"['VERB', 'ADJ', 'NOUN']",3,3
чайка спорит волной,"['NOUN', 'VERB', 'NOUN']",3,2
зыби забава шума,"['ADJ', 'NOUN', 'NOUN']",3,2
мирожки делал бог,"['NOUN', 'VERB', 'NOUN']",3,2
почитать велел рок,"['VERB', 'VERB', 'NOUN']",3,2
пирожки пекла вера,"['NOUN', 'VERB', 'NOUN']",3,2
полюбились срок мера,"['VERB', 'NOUN', 'NOUN']",3,2
поводырем пустыне грезной,"['NOUN', 'NOUN', 'ADJ']",3,2
тех молод юн,"['DET', 'ADJ', 'NOUN']",3,3
перелетали мира бездны,"['VERB', 'NOUN', 'NOUN']",3,2
младоюнирей табун,"['NOUN', 'NOUN']",2,1
огнистая черта,"['ADJ', 'NOUN']",2,2
реет мечта,"['ADJ', 'NOUN']",2,2
рвется словно птица,"['VERB', 'PART', 'NOUN']",3,3
словно праменей станица,"['SCONJ', 'NOUN', 'NOUN']",3,2
моют моют валуны,"['VERB', 'VERB', 'NOUN']",3,2
моря посланцы волны,"['NOUN', 'NOUN', 'NOUN']",3,1
чайки чаем доли лучшей,"['NOUN', 'NOUN', 'NOUN', 'ADJ']",4,2
серебрят серпы излучин,"['VERB', 'NOUN', 'NOUN']",3,2
челн далекий задрожал,"['NOUN', 'ADJ', 'VERB']",3,3
вал закрыл вал упал,"['NOUN', 'VERB', 'NOUN', 'VERB']",4,2
челн пошел ко дну вверх дном,"['NOUN', 'VERB', 'ADP', 'NOUN', 'ADV', 'NOUN']",6,4
вместе верным рыбаком,"['ADV', 'ADJ', 'NOUN']",3,3
весть невесте рыбака,"['NOUN', 'NOUN', 'NOUN']",3,1
волны ходят трепака,"['NOUN', 'VERB', 'NOUN']",3,2
вой далеких берегов,"['NOUN', 'ADJ', 'NOUN']",3,2
